1	92914
1	92994
1	93040
1	93048
1	93055
1	93058
1	93062
1	93063
1	93068
1	93070
1	93085
1	93087
1	93088
1	93092
1	93095
1	93130
1	93151
1	93160
1	93202
1	93206
1	93280
1	93285
1	93286
1	93291
1	93292
1	93293
1	93299
1	93304
1	93307
1	93308
1	93310
1	93313
1	93315
1	93318
1	93319
1	93323
1	93348
1	93356
1	93364
1	93378
1	93383
1	93384
1	93385
1	93412
1	93419
1	93420
1	93434
1	93435
1	93449
1	93496
1	93543
1	93581
1	93583
1	93584
1	93587
1	93590
1	93595
1	93598
1	93600
1	93604
1	93605
1	93629
1	93633
1	93638
1	93639
1	93651
1	93674
1	93680
1	93689
1	93692
1	93693
1	93696
1	93722
1	93741
1	93775
1	93880
1	93897
1	93993
1	96128
1	96136
1	96173
1	96176
1	96181
1	96186
1	96191
1	96201
1	96208
1	96248
1	96294
1	96348
1	96395
1	96514
1	96534
1	96764
1	97032
1	97306
1	97341
1	97860
1	97941
1	97969
1	102346
1	102378
1	102584
1	102662
1	102695
1	102858
1	103017
1	103266
1	103319
1	103652
1	103655
1	103658
1	103751
1	103754
1	103802
1	103803
1	104058
1	104537
1	104717
1	104746
1	104890
1	104992
1	105156
1	105189
1	105318
1	105319
1	105389
1	105434
1	105591
1	105635
1	105743
1	105907
1	105958
1	106408
1	106409
1	106412
1	106434
1	106668
1	106803
1	106829
1	107055
1	107058
1	107059
1	107148
1	107271
1	107387
1	107389
1	107519
1	107610
1	107626
1	107633
1	107643
1	107658
1	107665
1	107675
1	107700
1	107714
1	107756
1	107823
1	107914
1	107990
1	107993
1	108002
1	108008
1	108112
1	108207
1	108212
1	108511
1	108515
1	108523
1	108524
1	108525
1	108593
1	108595
1	108992
1	109004
1	109067
1	109090
1	109144
1	109327
1	109535
1	109641
1	109856
1	109860
1	110298
1	110414
1	110671
1	110894
1	111040
1	111041
1	111158
1	111349
1	111350
1	111401
1	111503
1	111635
1	111692
1	111694
1	111725
1	111774
1	111867
1	111872
1	112038
1	112108
1	112172
1	112188
1	112210
1	112353
1	112436
1	112615
1	112616
1	112632
1	112643
1	112653
1	112678
1	112684
1	112726
1	112786
1	112876
1	112982
1	113015
1	113267
1	113310
1	113338
1	113413
1	113444
1	113500
1	113775
1	113889
1	114473
1	114559
1	114712
1	114724
1	115032
1	115256
1	115469
1	115583
1	115610
1	115913
1	115936
1	116019
1	116116
1	116117
1	116301
1	116314
1	116699
1	116781
1	117005
1	117011
1	117019
1	117048
1	117064
1	117140
1	117167
1	117287
1	117367
1	117496
1	117682
1	117743
1	117885
1	117886
1	117927
1	117958
1	117959
1	117961
1	118142
1	118181
1	118184
1	118453
1	118462
1	118934
1	118965
1	119204
1	119524
1	119760
1	119781
1	119885
1	119953
1	119966
1	119985
1	120026
1	120028
1	120106
1	120391
1	120397
1	120492
1	120630
1	120704
1	120724
1	120731
1	120736
1	120746
1	120750
1	120785
1	120948
1	120976
1	121172
1	121709
1	121798
1	121814
1	121854
1	121947
1	122006
1	122980
1	123213
1	123214
1	123260
1	123391
1	123407
1	123577
1	123677
1	123879
1	124174
1	124293
1	124369
1	124868
1	125027
1	125062
1	125072
1	125137
1	125142
1	125175
1	125268
1	125303
1	125305
1	125324
1	125414
1	125512
1	125750
1	125757
1	125802
1	125809
1	126049
1	126506
1	126511
1	126838
1	126961
1	127027
1	127104
1	127203
1	127362
1	127783
1	127838
1	127845
1	127866
1	127875
1	127906
1	127920
1	127991
1	128037
1	128120
1	128470
1	128485
1	128490
1	128492
1	128604
1	128734
1	129563
1	129839
1	130198
1	130243
1	130255
1	130339
1	130562
1	130658
1	130676
1	130823
1	131046
1	131236
1	131685
1	131738
1	131747
1	132258
1	132332
1	132333
1	132574
1	132642
1	132868
1	133125
1	133237
1	133604
1	133970
1	134274
1	134342
1	134709
1	134714
1	135014
1	135094
1	135179
1	135331
1	135708
1	135947
1	135950
1	135973
1	135987
1	136009
1	136010
1	136269
1	136270
1	136277
1	136294
1	136295
1	136338
1	136422
1	137258
1	137365
1	137599
1	137704
1	137713
1	137717
1	137736
1	137929
1	137953
1	137959
1	137964
1	138247
1	138266
1	138295
1	138300
1	138301
1	138814
1	138820
1	138823
1	138874
1	138966
1	139134
1	139187
1	139190
1	139191
1	139192
1	139431
1	139440
1	139472
1	139473
1	139537
1	139679
1	139957
1	139972
1	140011
1	140023
1	140147
1	140820
1	141097
1	141098
1	141550
1	141594
1	141595
1	141658
1	141703
1	141719
1	141736
1	142182
1	142255
1	142744
1	143226
1	143234
1	143794
1	143853
1	143892
1	144142
1	144185
1	144249
1	144447
1	144660
1	144669
1	144870
1	144877
1	145003
1	145022
1	145029
1	145037
1	145041
1	145093
1	145172
1	145227
1	145426
1	145515
1	145560
1	145674
1	145682
1	145758
1	145848
1	146050
1	146113
1	146418
1	146564
1	146566
1	146581
1	146672
1	146945
1	147099
1	147133
1	147198
1	147372
1	147531
1	148121
1	148280
1	148309
1	148336
1	148490
1	148539
1	149015
1	149082
1	149253
1	149418
1	149529
1	149583
1	149598
1	149601
1	149613
1	149658
1	149660
1	149800
1	149856
1	150002
1	150383
1	150615
1	150834
1	150836
1	151088
1	151397
1	151728
1	151833
1	151861
1	151863
1	151957
1	152075
1	152481
1	152598
1	152713
1	153288
1	153334
1	153349
1	153381
1	153635
1	153637
1	153909
1	154976
1	155256
1	155303
1	155337
1	155402
1	155460
1	155488
1	155496
1	155522
1	155690
1	155778
1	155798
1	155811
1	155877
1	155895
1	155939
1	155977
1	155978
1	155988
1	156158
1	156446
1	156590
1	156603
1	156692
1	156739
1	157598
1	157697
1	157806
1	157827
1	157896
1	158054
1	158116
1	158120
1	158124
1	158149
1	158150
1	158287
1	158323
1	158947
1	158952
1	158981
1	159239
1	159266
1	159335
1	159453
1	159562
1	159666
1	159679
1	159681
1	159684
1	159964
1	160214
1	160332
1	160846
1	161102
1	161378
1	161480
1	161523
1	161551
1	161560
1	161599
1	161766
1	161862
1	161865
1	161885
1	161939
1	161952
1	162384
1	162464
1	162473
1	162526
1	162547
1	162565
1	162603
1	162744
1	163045
1	163071
1	163080
1	163093
1	163110
1	163118
1	163145
1	163257
1	163639
1	163686
1	163708
1	163853
1	163890
1	164024
1	164025
1	164325
1	164610
1	164649
1	164650
1	164651
1	165214
1	165215
1	165308
1	165452
1	165588
1	165882
1	165885
1	165890
1	165970
1	166178
1	166500
1	166603
1	166688
1	166815
1	166913
1	166972
1	167036
1	167110
1	167139
1	167168
1	167254
1	167312
1	167317
1	167382
1	167583
1	167778
1	167899
1	167907
1	167962
1	167971
1	168038
1	168147
1	168148
1	168163
1	168352
1	168384
1	168550
1	168621
1	168675
1	168748
1	168807
1	168812
1	168824
1	169394
1	169497
1	169509
1	169543
1	169707
1	171247
1	171284
1	171321
1	171336
1	171383
1	171474
1	171511
1	171544
1	171665
1	172176
1	172233
1	172590
1	173028
1	173483
1	174089
1	174792
1	174849
1	174947
1	175184
1	176067
1	176146
1	176227
1	176494
1	176591
1	177005
1	177039
1	177040
1	177097
1	177152
1	177161
1	177242
1	177254
1	177283
1	177585
1	177713
1	177770
1	178044
1	178049
1	178093
1	178094
1	178111
1	178124
1	178146
1	178201
1	178265
1	178269
1	178338
1	178386
1	178419
1	178474
1	178479
1	178512
1	178726
1	178746
1	178748
1	178786
1	178800
1	178884
1	179257
1	179264
1	179265
1	179326
1	179346
1	179347
1	179439
1	179474
1	179542
1	179829
1	179840
1	179913
1	179929
1	179949
1	179952
1	179969
1	180030
1	180034
1	180042
1	180046
1	180054
1	180055
1	180056
1	180131
1	180135
1	180172
1	180174
1	180175
1	180179
1	180181
1	180182
1	180183
1	180185
1	180186
1	180192
1	180216
1	180217
1	180230
1	180233
1	180264
1	180270
1	180277
1	180285
1	180288
1	180293
1	180297
1	180317
1	180328
1	180333
1	180341
1	180379
1	180554
1	180783
1	180956
1	180981
1	181007
1	181010
1	181131
1	181384
1	181575
1	181626
1	181639
1	181659
1	181674
1	181690
1	181694
1	182265
1	182270
1	182431
1	182435
1	182632
1	182845
1	182876
1	182927
1	182948
1	183068
1	183083
1	183260
1	183805
1	183929
1	183969
1	183980
1	183986
1	184114
1	184175
1	184490
1	184585
1	185505
1	185645
1	185873
1	185901
1	186188
1	186411
1	186772
1	186776
1	187172
1	187251
1	187337
1	187583
1	187588
1	187592
1	187655
1	188346
1	188380
1	188644
1	188797
1	188907
1	188998
1	189598
1	190100
1	190349
1	190390
1	190418
1	190616
1	190739
1	190747
1	190777
1	191114
1	191127
1	191218
1	191523
1	191594
1	191625
1	191776
1	191917
1	191947
1	192032
1	192084
1	192088
1	192147
1	192188
1	192264
1	192342
1	192390
1	192431
